frequency,raw
13139.10,-5.60
13270.49,-5.86
13403.20,-6.11
13537.23,-6.30
13672.60,-6.41
13809.33,-6.53
13947.42,-6.64
14086.90,-6.76
14227.77,-6.87
14370.04,-6.99
14513.74,-6.98
14658.88,-6.94
14805.47,-6.91
14953.52,-6.88
15103.06,-6.85
15254.09,-6.81
15406.63,-6.78
15560.70,-6.68
15716.30,-6.51
15873.47,-6.34
16032.20,-6.17
16192.52,-6.00
16354.45,-5.83
16517.99,-5.63
16683.17,-5.39
16850.01,-5.16
17018.51,-4.92
17188.69,-4.68
17360.58,-4.45
17534.18,-4.21
17709.53,-4.15
17886.62,-4.14
18065.49,-4.13
18246.14,-4.11
18428.60,-4.10
18612.89,-4.09
18799.02,-4.93
18987.01,-6.43
19176.88,-7.93
19368.65,-10.18
19562.33,-12.75
19757.96,-15.31
19955.54,-17.88
